The number of nodes: 3513
The number of nodes: 3513
The number of nodes: 3513
The number of edges: 17227
The number of self-loop: 0
The in-degree and out-degree of nodes
Node 	 In-degree 	 Out-degree
1331106440 	 9 	 16
1554210486 	 1 	 10
554149794 	 15 	 4
2658396096 	 0 	 3
928063964 	 0 	 1
2712111883 	 4 	 0
188448945 	 1 	 5
974346132 	 0 	 1
1598801928 	 21 	 16
1416897570 	 4 	 4
2930399405 	 2 	 1
3014521342 	 5 	 1
3050024833 	 3 	 7
2867785556 	 17 	 26
1335111212 	 12 	 30
1320341174 	 0 	 2
249501069 	 17 	 3
2949371700 	 2 	 3
1663234574 	 14 	 25
2584491666 	 3 	 0
2734291823 	 99 	 9
2602984911 	 0 	 1
585798312 	 4 	 5
2522079100 	 1 	 5
2949539471 	 1 	 4
2939104077 	 4 	 0
97135195 	 2 	 60
1897550438 	 12 	 2
116355157 	 8 	 37
569228641 	 8 	 0
2930453675 	 3 	 0
2325447492 	 0 	 1
1199537131 	 1 	 4
620916789 	 0 	 1
109672792 	 0 	 1
1586355018 	 6 	 4
1656258320 	 49 	 19
786161047 	 0 	 1
3021779807 	 1 	 0
1471191422 	 1 	 4
73270457 	 12 	 3
461642170 	 0 	 2
1583593302 	 1 	 9
2410880032 	 33 	 41
2233661895 	 0 	 3
1405586342 	 6 	 6
2391279157 	 1 	 1
573178253 	 16 	 13
2926774899 	 2 	 1
1112702869 	 0 	 1
19741778 	 10 	 19
2511575586 	 2 	 1
1035787441 	 3 	 9
1960343671 	 0 	 1
2889466734 	 12 	 22
338520637 	 16 	 571
1203078194 	 15 	 17
3007665756 	 0 	 4
2759195024 	 25 	 0
3011750010 	 0 	 2
2483081885 	 0 	 2
2897898362 	 2 	 3
2377079894 	 0 	 3
1921266456 	 1 	 2
21128334 	 3 	 0
2389859690 	 1 	 1
801031789 	 31 	 9
2530016903 	 0 	 3
2299077498 	 0 	 8
2791520634 	 2 	 0
2807136372 	 0 	 1
2987169382 	 35 	 11
241385513 	 0 	 6
2736090492 	 0 	 2
1942941300 	 2 	 3
3027341596 	 36 	 0
2576212789 	 0 	 1
2769376092 	 0 	 2
1110190694 	 16 	 1
18918483 	 27 	 0
3073873364 	 3 	 6
2861617391 	 1 	 1
2417915924 	 0 	 7
1643977741 	 33 	 40
2894998068 	 5 	 4
190922408 	 1 	 2
2996711297 	 2 	 0
192576351 	 20 	 1202
2641062305 	 1 	 0
170876032 	 0 	 3
3070629280 	 1 	 1
2965026899 	 1 	 0
545317429 	 4 	 15
499829472 	 0 	 5
2558184010 	 1 	 0
2320522347 	 0 	 1
2259687613 	 1 	 1
1590216961 	 1 	 4
14275129 	 24 	 0
547046862 	 2 	 10
2274761524 	 3 	 4
2553364668 	 17 	 3
367291633 	 0 	 4
1067392194 	 55 	 36
627401371 	 5 	 2
560460244 	 2 	 2
2384717737 	 4 	 0
2917055323 	 1 	 2
370859285 	 0 	 8
1447219440 	 0 	 2
595628416 	 0 	 1
477180450 	 1 	 0
1300032764 	 0 	 4
933327782 	 0 	 6
618222919 	 6 	 0
1549578572 	 0 	 13
18961764 	 41 	 137
2445712424 	 1 	 0
2548897788 	 79 	 338
2181114463 	 0 	 2
2270564558 	 0 	 3
47926059 	 50 	 89
2799400473 	 0 	 1
433007443 	 5 	 10
2872752779 	 12 	 168
2725417739 	 1 	 5
2657309905 	 6 	 12
1346394896 	 1 	 0
2899218675 	 0 	 1
41184309 	 40 	 10
2637565175 	 1 	 0
2391292164 	 7 	 1
3003020278 	 0 	 1
2962087916 	 66 	 0
2617880745 	 0 	 1
2892858394 	 6 	 0
19646012 	 0 	 4
3044064122 	 29 	 61
496703327 	 7 	 15
2554553358 	 0 	 3
2879027553 	 15 	 10
2753174498 	 0 	 2
922341182 	 13 	 9
824580806 	 1 	 1
2252234982 	 4 	 7
363040012 	 0 	 8
2263277981 	 2 	 45
1458970754 	 2 	 4
2984894812 	 0 	 3
907991706 	 5 	 7
3072100415 	 1 	 1
2604295345 	 4 	 23
702081096 	 1 	 1
2728176831 	 1 	 1
2365779632 	 5 	 16
1000252724 	 0 	 1
948230108 	 0 	 1
2419541310 	 5 	 5
28491592 	 1038 	 287
2575082873 	 6 	 0
3022405451 	 0 	 2
915357151 	 0 	 1
1105511504 	 0 	 2
952724527 	 0 	 5
2402194795 	 0 	 1
2953407759 	 1 	 0
2752197573 	 0 	 1
1939662222 	 1 	 0
1564144423 	 1 	 2
2349775207 	 0 	 1
1120255322 	 0 	 1
2957904975 	 0 	 1
2763281998 	 1 	 7
2310429375 	 3 	 0
1472649606 	 1 	 0
763937342 	 59 	 49
2860208794 	 2028 	 1178
502106315 	 15 	 0
2945095611 	 0 	 1
1039010708 	 0 	 1
2950543817 	 2 	 12
1969336764 	 2 	 0
42401442 	 0 	 13
2576957810 	 581 	 359
62555198 	 0 	 4
466832778 	 267 	 226
357629189 	 8 	 0
1409284969 	 1 	 0
1592617801 	 7 	 13
2261054200 	 1 	 0
587900974 	 4 	 7
277953160 	 14 	 0
320156378 	 0 	 7
2391837053 	 0 	 8
2732728055 	 1 	 4
770047290 	 1 	 83
2313806738 	 0 	 1
149135332 	 2 	 34
28805729 	 117 	 274
552432499 	 1 	 1
195805881 	 1 	 0
746544552 	 0 	 2
3051169684 	 3 	 3
1019641314 	 1 	 2
1754065898 	 2 	 11
963309410 	 0 	 1
3070624289 	 1 	 1
3083033985 	 1 	 0
2361997332 	 0 	 2
2729330285 	 1 	 2
1636562966 	 0 	 1
777054877 	 1 	 0
1411151478 	 1 	 15
1266052891 	 3 	 0
2255367767 	 0 	 3
619577202 	 20 	 16
2380360494 	 0 	 2
253009958 	 6 	 0
2989114561 	 0 	 1
109325838 	 1 	 0
1517872886 	 2 	 0
3044774329 	 1 	 1
112622989 	 1 	 20
2646478416 	 3 	 0
700248607 	 0 	 5
2772800552 	 3 	 0
1707233174 	 1 	 1
2372832403 	 2 	 0
408777286 	 0 	 1
1603999099 	 0 	 6
2747703516 	 0 	 1
3018380073 	 2 	 5
490770414 	 0 	 1
2282119584 	 3 	 2
2682694812 	 0 	 17
2975205333 	 1 	 0
1372855423 	 3 	 4
3008639314 	 1 	 3
37936484 	 1 	 6
1515890040 	 79 	 4
88446109 	 0 	 4
2178212464 	 0 	 1
1360112155 	 1 	 0
779409156 	 0 	 1
343728852 	 0 	 3
3005869524 	 1 	 4
553637966 	 5 	 10
1064267425 	 20 	 32
2354089069 	 0 	 6
3127659851 	 1 	 0
1586861480 	 13 	 28
3039990166 	 0 	 1
2721416001 	 0 	 5
2863413880 	 11 	 3
393887721 	 781 	 449
937047793 	 2 	 4
2719502522 	 0 	 11
2658511304 	 11 	 21
2741863001 	 0 	 4
1520804028 	 0 	 2
2731552773 	 2 	 14
2728838975 	 1 	 0
2832623831 	 0 	 2
994443547 	 1 	 1
407555485 	 0 	 16
253012343 	 1 	 0
2182281049 	 0 	 50
123649804 	 110 	 541
1332276794 	 46 	 71
2959307044 	 0 	 2
507947670 	 0 	 120
17694567 	 3 	 17
1587679526 	 0 	 3
435449948 	 12 	 1
1025588635 	 0 	 7
2724354729 	 1 	 0
80183577 	 3 	 19
61650284 	 273 	 590
432974514 	 8 	 16
1024726543 	 30 	 2
2556782974 	 1 	 5
474277473 	 0 	 4
1885094101 	 2 	 9
462483794 	 98 	 99
2371950685 	 3 	 14
388353254 	 2 	 2
56910249 	 0 	 2
2500778971 	 6 	 3
507307310 	 27 	 154
3123924813 	 18 	 0
375658752 	 11 	 0
740980944 	 7 	 19
1041763136 	 1 	 6
1129044295 	 3 	 2
2445631016 	 1 	 1
15868533 	 47 	 47
1485742580 	 10 	 3
591670905 	 0 	 2
2314033626 	 153 	 155
2955488953 	 0 	 1
2354058392 	 1 	 0
2661016089 	 4 	 7
799582256 	 0 	 2
459623780 	 28 	 92
2881928495 	 2 	 6
1666755920 	 0 	 1
173797525 	 1 	 2
421304184 	 0 	 4
2977677568 	 5 	 7
220254656 	 1 	 0
1741597046 	 4 	 0
2178674953 	 2 	 7
243327564 	 76 	 0
420694593 	 2 	 0
2771521739 	 0 	 2
2906264511 	 0 	 10
2975516276 	 3 	 8
853390160 	 12 	 5
2507658785 	 31 	 33
2656589428 	 12 	 0
3097023877 	 0 	 11
2349988914 	 3 	 5
1971622664 	 2 	 0
1123232108 	 1 	 0
2650353325 	 8 	 4
2477284837 	 1 	 2
2614810983 	 0 	 1
2943363806 	 0 	 3
2975765075 	 12 	 15
35061561 	 2 	 1
2819802719 	 1 	 0
100667022 	 0 	 2
2868036681 	 3 	 0
590138958 	 0 	 2
3048571396 	 3 	 1
32739620 	 0 	 1
1645482277 	 0 	 1
122899980 	 0 	 2
136034513 	 21 	 0
1333288740 	 2 	 0
216656120 	 1 	 24
3070665718 	 9 	 6
1607598080 	 37 	 0
2664781184 	 0 	 2
2770222314 	 0 	 8
1363812788 	 0 	 3
1691940890 	 1 	 1
21752467 	 2 	 0
2913204921 	 4 	 5
2233714086 	 0 	 2
2850300405 	 12 	 7
3007517876 	 46 	 141
19862538 	 164 	 349
90776202 	 2 	 0
2917831436 	 0 	 1
1152496548 	 14 	 7
2395460965 	 5 	 33
145382385 	 25 	 714
3031519894 	 32 	 22
2896141499 	 6 	 6
628885051 	 0 	 4
2604178994 	 1 	 0
2254131836 	 0 	 2
3071346263 	 1 	 2
2959888025 	 1 	 0
1261650936 	 0 	 25
728354640 	 17 	 7
1037321305 	 1 	 0
2904193869 	 1 	 0
726763789 	 0 	 9
611755180 	 5 	 5
2959681367 	 0 	 2
606139263 	 0 	 4
1317551240 	 0 	 2
2323022100 	 1 	 2
1654514647 	 0 	 1
2376189697 	 0 	 1
2792951701 	 0 	 1
1700785351 	 0 	 4
2886127198 	 0 	 1
2162753315 	 10 	 15
2320332542 	 15 	 27
2608657308 	 0 	 2
2993743426 	 1 	 0
2445983213 	 0 	 12
2873150388 	 4 	 5
115117283 	 171 	 6
1319386525 	 0 	 5
240864176 	 0 	 3
1423861188 	 1 	 2
2701731450 	 0 	 4
2978604163 	 0 	 1
3056452432 	 4 	 3
337979880 	 3 	 6
2370337469 	 0 	 3
2919256801 	 0 	 8
2340880496 	 0 	 4
2553052320 	 39 	 73
2218388179 	 0 	 1
2755886809 	 71 	 94
1226290447 	 0 	 13
1705581864 	 2 	 4
112700457 	 1 	 2
2379545004 	 12 	 80
18718701 	 42 	 34
3024489889 	 4 	 0
2997253905 	 1 	 0
1329931573 	 29 	 6
702081044 	 1 	 4
1522367287 	 0 	 3
1278616146 	 0 	 3
933134821 	 0 	 70
1424051732 	 2 	 2
723389497 	 3 	 15
2665492509 	 0 	 2
1068855752 	 0 	 4
1395050252 	 1 	 4
1137467436 	 0 	 7
2616033411 	 10 	 3
3096403509 	 0 	 2
529099479 	 6 	 6
2972257156 	 2 	 0
520887684 	 1 	 2
1913020310 	 1 	 0
2956952202 	 9 	 0
3015823596 	 33 	 0
1643446218 	 0 	 1
239642942 	 6 	 1
2886575672 	 2 	 2
1094969125 	 0 	 68
3016195534 	 2 	 2
2890686635 	 0 	 2
401670506 	 80 	 23
1170075235 	 13 	 4
1244908891 	 1 	 2
2393305848 	 5 	 0
482095157 	 720 	 375
94458238 	 36 	 3
1546705356 	 1 	 1
820137200 	 1 	 2
131047103 	 5 	 1
1644101102 	 0 	 1
1550870298 	 0 	 1
1050282858 	 0 	 1
3041917906 	 1 	 1
2966228541 	 0 	 8
2684238870 	 0 	 8
1863509101 	 7 	 0
1898061950 	 6 	 0
843353714 	 1 	 2
2970923751 	 1 	 16
2356264878 	 0 	 10
2455329726 	 0 	 5
1562508127 	 0 	 5
1452813307 	 97 	 76
2555942490 	 0 	 2
322937469 	 3 	 14
130329885 	 0 	 1
38598206 	 1 	 0
875816503 	 0 	 3
2903331591 	 1 	 0
2940639196 	 2 	 8
123056010 	 0 	 2
2953789606 	 0 	 2
558440398 	 0 	 2
508955433 	 20 	 34
1973107178 	 46 	 27
2784961566 	 2 	 7
2522307898 	 1 	 6
2772727606 	 0 	 11
586982939 	 0 	 3
2981614130 	 6 	 22
3019149156 	 0 	 1
2914784997 	 4 	 4
3008628331 	 2 	 0
1909778269 	 0 	 3
3095339662 	 0 	 1
1436549760 	 11 	 132
2216479524 	 0 	 3
179598676 	 1 	 0
2324353219 	 1 	 0
23883575 	 0 	 1
42510566 	 22 	 0
2253512471 	 2 	 15
2286113640 	 0 	 1
39358200 	 0 	 4
2799161151 	 0 	 5
2865648505 	 76 	 11
2181777332 	 28 	 48
1385482496 	 4 	 29
1869857454 	 0 	 2
419946398 	 0 	 1
1439402832 	 1 	 0
920694018 	 0 	 5
815690828 	 2 	 23
556280482 	 14 	 0
2645968750 	 11 	 4
2544868970 	 2 	 0
2997558943 	 15 	 8
967291904 	 1 	 1
2532816409 	 7 	 4
599777096 	 0 	 125
763256432 	 217 	 74
2492448252 	 37 	 16
1239849062 	 1 	 0
2572789899 	 1 	 0
1597573207 	 7 	 1
2936658405 	 1 	 5
942925560 	 8 	 0
280561901 	 8 	 14
1678562606 	 1 	 0
2896955844 	 0 	 2
2954169695 	 0 	 1
2910221723 	 6 	 1
2307466244 	 0 	 1
770767902 	 3 	 0
1923586422 	 0 	 2
3028187520 	 0 	 1
436207450 	 26 	 3
372790885 	 6 	 79
2786430847 	 0 	 10
2747091471 	 6 	 9
618151955 	 0 	 1
2320725059 	 0 	 1
2891161095 	 5 	 8
2381936574 	 0 	 2
540535608 	 1 	 1
1601814488 	 0 	 2
549217987 	 202 	 69
2725746562 	 0 	 3
2934384572 	 1 	 10
165447853 	 0 	 1
2957227193 	 0 	 1
1413938502 	 8 	 1
1913197646 	 0 	 1
465746250 	 4 	 11
2206456980 	 1 	 4
2729554597 	 0 	 2
2970000766 	 2 	 18
187718636 	 0 	 2
2874237391 	 64 	 58
2925223485 	 1 	 0
2832384698 	 4 	 2
3054095910 	 2 	 1
2643996897 	 0 	 5
2686915602 	 13 	 17
21275515 	 106 	 355
126055316 	 3 	 0
36607082 	 46 	 77
224851512 	 2 	 12
2416764139 	 4 	 1
323047565 	 1 	 11
395925411 	 9 	 1
1301440934 	 0 	 1
2951371246 	 1 	 0
3005288667 	 2 	 57
1689369469 	 9 	 6
728299806 	 5 	 2
456439564 	 5 	 7
989322360 	 1 	 1
2743743819 	 1 	 0
2283161868 	 0 	 2
2658797048 	 0 	 1
2919161540 	 0 	 1
2861282971 	 0 	 1
3078782464 	 0 	 2
884690821 	 12 	 5
2903007798 	 0 	 3
2358767018 	 1 	 0
2265058604 	 43 	 10
587618230 	 0 	 2
785767908 	 35 	 9
1969666314 	 2 	 0
1353108524 	 0 	 1
2934139968 	 0 	 3
1478634536 	 0 	 1
2743225625 	 1 	 1
3111445841 	 0 	 2
2631755571 	 7 	 35
2746905999 	 0 	 9
3026567187 	 40 	 1
2225338458 	 0 	 11
2907316207 	 1 	 10
2969343892 	 0 	 9
2457471739 	 42 	 16
291298194 	 1 	 0
19730434 	 43 	 94
782881075 	 3 	 0
781504950 	 9 	 8
937552446 	 0 	 5
293648296 	 7 	 5
2740294814 	 0 	 2
2290579451 	 31 	 2
2602860914 	 1 	 0
1895875501 	 3 	 12
253013806 	 4 	 0
2423903229 	 0 	 9
2227097804 	 0 	 49
1375680643 	 0 	 4
1264361810 	 15 	 3
2781629009 	 0 	 5
2829992554 	 5 	 0
1626000211 	 4 	 8
2742091313 	 1 	 2
64814859 	 16 	 172
2304461854 	 0 	 1
2822296983 	 1 	 19
2800930941 	 0 	 2
326221689 	 0 	 5
1328131272 	 0 	 12
2304577894 	 0 	 4
2898794243 	 1 	 0
2343957811 	 0 	 5
2831251992 	 1 	 5
1954606015 	 58 	 0
3071082083 	 1 	 1
85306232 	 1 	 0
2288823096 	 0 	 1
2782470592 	 263 	 1221
2489724808 	 1 	 0
308309188 	 2 	 11
100145317 	 1 	 0
2766740987 	 0 	 4
306399236 	 10 	 2
198163617 	 26 	 1
2945473634 	 7 	 0
283559814 	 0 	 1
2869615129 	 6 	 1
1000872403 	 0 	 15
3043534246 	 0 	 3
2543905130 	 3 	 0
366846840 	 3 	 122
1554569036 	 0 	 14
1599381997 	 0 	 2
2206161174 	 0 	 1
896144467 	 0 	 2
1216456543 	 75 	 21
891965124 	 1 	 0
411652759 	 85 	 92
1222881480 	 178 	 118
2974215221 	 0 	 2
1191642067 	 0 	 1
2581478338 	 2 	 3
29069186 	 2 	 5
428221134 	 0 	 20
479611872 	 0 	 1
136886238 	 0 	 2
1200173359 	 0 	 30
528303137 	 0 	 4
137979313 	 0 	 4
2935682311 	 8 	 0
252607098 	 4 	 0
2724209641 	 1 	 5
979701152 	 1 	 0
2908644802 	 13 	 29
848141580 	 1 	 0
1961621918 	 0 	 2
947855413 	 3 	 2
124215190 	 177 	 81
188835953 	 23 	 132
22275527 	 353 	 1084
388209172 	 1 	 3
783000162 	 2 	 0
2355581688 	 9 	 0
259784965 	 0 	 1
1674850795 	 2 	 3
866548200 	 17 	 0
1062111559 	 66 	 53
2214937235 	 43 	 48
1084607958 	 6 	 0
2992709270 	 2 	 1
2775756486 	 3 	 22
739895509 	 6 	 6
2951458906 	 2 	 40
583009819 	 0 	 5
2635799235 	 0 	 4
2737658517 	 1 	 0
2982164515 	 0 	 3
1277332280 	 0 	 1
2716360940 	 0 	 5
356877952 	 0 	 1
1426616305 	 4 	 0
1268626196 	 1 	 6
2176905249 	 1 	 0
1255649946 	 0 	 1
2865171617 	 0 	 2
324549685 	 54 	 86
501971028 	 7 	 1
2848555743 	 0 	 2
2993841567 	 5 	 12
2439204830 	 0 	 19
609947049 	 15 	 7
579279665 	 1 	 2
221701390 	 8 	 0
2710325050 	 0 	 12
2874319202 	 0 	 1
1455598650 	 3 	 8
2967198803 	 2 	 2
2556936956 	 491 	 941
601595772 	 0 	 1
1097163667 	 0 	 7
2385260852 	 1 	 0
2921910146 	 0 	 1
2155192119 	 0 	 2
1492569428 	 3 	 11
636119841 	 51 	 144
2569486099 	 105 	 1
2948035877 	 0 	 2
873509359 	 1 	 0
1092937046 	 0 	 3
218517203 	 1 	 0
3044825283 	 0 	 2
1021309363 	 2 	 6
3015104218 	 0 	 3
2539426612 	 0 	 1
2690892266 	 8 	 25
563025694 	 12 	 8
857673764 	 0 	 11
2382568416 	 1 	 0
1007075178 	 12 	 12
2850296243 	 1 	 1
501334654 	 6 	 5
2747064597 	 2 	 3
269115236 	 1 	 3
1712386170 	 1 	 5
2847144125 	 12 	 8
1076617212 	 0 	 1
3049877026 	 0 	 1
2355655372 	 368 	 47
1694866524 	 1 	 0
2795807813 	 5 	 37
1242430106 	 3 	 25
623081499 	 0 	 1
890103900 	 1 	 0
2986435885 	 1 	 9
2889570100 	 2 	 2
3060125786 	 30 	 127
159721186 	 1 	 3
3030266500 	 3 	 1
2324986561 	 0 	 1
1895696557 	 0 	 4
1094654942 	 0 	 1
832193689 	 97 	 172
621579944 	 0 	 3
1048439486 	 0 	 11
2801892514 	 1 	 0
2807763199 	 7 	 0
208428953 	 0 	 1
2957466316 	 2 	 19
2969978369 	 7 	 0
762970830 	 0 	 1
450981992 	 0 	 1
2561469321 	 0 	 1
954861487 	 3 	 2
2984264961 	 1 	 0
20442545 	 3 	 1
2291695646 	 0 	 1
270474498 	 0 	 4
1032964736 	 63 	 6
518983497 	 0 	 1
222791843 	 0 	 1
3017906828 	 1 	 1
1965508399 	 46 	 202
287030025 	 4 	 4
3008483010 	 1 	 0
1683668612 	 1 	 0
2387272225 	 20 	 90
1393510471 	 0 	 6
2158649002 	 0 	 3
71662669 	 130 	 129
951862243 	 0 	 1
901899878 	 1 	 7
1566193284 	 3 	 0
386988166 	 38 	 39
2848862894 	 1 	 1
2895181035 	 0 	 2
2649031446 	 94 	 2
134594299 	 0 	 9
70407292 	 0 	 1
67240862 	 0 	 2
2821588403 	 3 	 0
2874657915 	 1 	 4
2844615608 	 0 	 3
2857992616 	 0 	 3
1173694116 	 0 	 7
2888167623 	 26 	 26
937670424 	 2 	 37
2942417504 	 2 	 0
186155207 	 9 	 0
2239691040 	 2 	 1
2872592959 	 4 	 1
2662050363 	 2 	 4
2861245030 	 1 	 0
790889654 	 2 	 0
3048299234 	 1 	 0
2719210637 	 1 	 2
704601463 	 0 	 2
1161436837 	 0 	 2
245017591 	 19 	 147
3053957882 	 24 	 42
761493373 	 0 	 6
746889709 	 0 	 2
1616091150 	 1 	 4
1339966248 	 0 	 3
2819604112 	 5 	 4
469936713 	 6 	 20
920231154 	 19 	 38
1035530761 	 1 	 2
2884489675 	 0 	 2
2746976080 	 2 	 20
1567488516 	 1 	 2
2441709571 	 0 	 4
19741858 	 4 	 1
18037144 	 0 	 6
713054324 	 0 	 1
590822501 	 1 	 6
2358090388 	 2 	 7
2427673314 	 2 	 34
3000809909 	 0 	 1
732066373 	 3 	 11
1270617889 	 15 	 2
2938604952 	 0 	 1
1449919272 	 1 	 2
2553324991 	 1 	 2
1215250068 	 2 	 10
3028424862 	 0 	 2
215598722 	 10 	 5
2606885751 	 126 	 0
174161365 	 17 	 47
2828066183 	 0 	 1
1727976336 	 6 	 2
2541327975 	 2 	 5
3039474676 	 0 	 4
2304473346 	 0 	 1
2760921472 	 3 	 2
2376312694 	 0 	 3
1965626888 	 4 	 31
480888630 	 0 	 12
2937595227 	 2 	 1
2890481691 	 1 	 10
139315604 	 0 	 1
93902064 	 0 	 7
1202312900 	 3 	 6
2607055807 	 0 	 1
1447001018 	 18 	 54
1617151214 	 3 	 3
2391034678 	 0 	 2
1477998709 	 0 	 3
2641884589 	 0 	 4
2952677902 	 1 	 10
369343803 	 25 	 72
1630695600 	 14 	 3
257993878 	 146 	 14
3059301646 	 1 	 4
2398292301 	 3 	 4
3009903571 	 0 	 2
1258836690 	 0 	 1
2416403097 	 5 	 14
2198974326 	 3 	 31
1134540038 	 2 	 3
453265308 	 0 	 2
2222528088 	 0 	 2
919556972 	 3 	 5
863377075 	 0 	 2
2815541726 	 27 	 158
572103841 	 698 	 921
2374286881 	 1 	 0
579980763 	 3 	 0
554773161 	 1 	 0
3080971102 	 0 	 1
2894608984 	 0 	 9
569555883 	 32 	 6
2166702318 	 0 	 18
1223476910 	 966 	 483
983294473 	 7 	 6
546573570 	 0 	 5
2748369237 	 0 	 1
1603871628 	 0 	 8
2973649443 	 2 	 7
2531346705 	 0 	 1
1337194476 	 328 	 0
2763281153 	 0 	 1
2220676963 	 7 	 8
2741918920 	 0 	 2
2529032093 	 10 	 22
540352841 	 14 	 21
2891155825 	 26 	 9
1341525272 	 6 	 7
2983267978 	 0 	 1
73203781 	 28 	 192
1835184529 	 1 	 3
2236894284 	 4 	 1
831819066 	 1 	 3
24210880 	 2 	 5
2407857128 	 1 	 5
2511294720 	 5 	 7
2931724060 	 0 	 1
298843008 	 0 	 1
2945011295 	 0 	 2
2418146605 	 1 	 0
2189666984 	 4 	 1
928429238 	 6 	 1
2889774099 	 1 	 0
1316745115 	 0 	 2
991753242 	 0 	 2
3057120736 	 0 	 1
2786424729 	 11 	 16
743558515 	 0 	 2
3064801061 	 0 	 1
2663623254 	 0 	 5
2871787100 	 2 	 1
3081161019 	 21 	 38
764262036 	 104 	 305
1684278678 	 3 	 10
2275410891 	 16 	 6
2409393692 	 11 	 7
2986495696 	 2 	 9
125314125 	 0 	 6
2989100372 	 0 	 5
2723560952 	 8 	 11
410785563 	 0 	 6
3024527566 	 0 	 1
2243886443 	 5 	 2
2438758123 	 4 	 8
3025789584 	 45 	 62
1485514836 	 0 	 16
3015408730 	 0 	 1
16535615 	 0 	 1
2235438835 	 12 	 39
925906249 	 1 	 1
69731049 	 0 	 8
2979296374 	 5 	 1
3076709458 	 2 	 8
13544112 	 0 	 2
2889708664 	 0 	 1
936905148 	 1 	 2
50604705 	 5 	 0
568065437 	 18 	 0
2474431778 	 16 	 3
1357801814 	 0 	 9
630798031 	 0 	 3
184918717 	 1 	 1
175793608 	 0 	 16
711430106 	 5 	 2
2860922118 	 0 	 3
348399674 	 4 	 2
71756063 	 25 	 53
386704283 	 0 	 8
3000338022 	 1 	 13
1339621170 	 1 	 0
2955657154 	 0 	 1
892493274 	 7 	 14
2680674001 	 18 	 7
3014022487 	 0 	 1
2987576388 	 4 	 0
1373627030 	 4 	 27
1885567122 	 0 	 1
1049258474 	 1 	 1
2457652208 	 29 	 40
2548680692 	 11 	 0
2746283171 	 1 	 0
2878223422 	 7 	 5
17794636 	 30 	 3
2952906388 	 2 	 1
201666883 	 15 	 1
101814026 	 21 	 48
1203099109 	 7 	 7
360850455 	 3 	 9
2596071321 	 4 	 0
1440902882 	 57 	 21
3000899473 	 2 	 6
1164680960 	 3 	 5
2774813673 	 2 	 3
2870611261 	 3 	 5
2923393622 	 113 	 0
1242563580 	 0 	 3
2523733057 	 17 	 115
415331569 	 12 	 258
1518404478 	 0 	 4
981138342 	 24 	 3
2582709833 	 14 	 0
2369217662 	 0 	 1
1315263583 	 2 	 0
2260762889 	 29 	 9
1187516334 	 1 	 4
14375658 	 42 	 19
110907946 	 1 	 0
2935864024 	 3 	 3
2596216613 	 0 	 5
2935941333 	 0 	 1
2896710304 	 6 	 0
2908753989 	 1 	 6
1514426707 	 0 	 1
547172089 	 32 	 27
1127251987 	 1 	 10
770238396 	 78 	 10
1611364122 	 48 	 28
1290161238 	 0 	 3
2332261381 	 6 	 8
2799446350 	 0 	 1
2957930507 	 5 	 0
2973464835 	 3 	 0
253008760 	 41 	 0
2393494446 	 0 	 1
1325822119 	 0 	 1
2629280338 	 1 	 0
1016819293 	 0 	 2
414537246 	 71 	 0
2955062494 	 0 	 1
899052614 	 0 	 3
632390059 	 5 	 0
2282763997 	 1 	 3
1220363912 	 2 	 2
550135928 	 7 	 9
2727077459 	 1 	 0
25524892 	 38 	 76
2860726682 	 2 	 0
2706514676 	 6 	 50
1567061137 	 0 	 5
2788746267 	 20 	 76
1289966324 	 0 	 1
531838343 	 5 	 1
2705747102 	 1 	 5
555289775 	 1 	 0
243050171 	 0 	 1
2986179150 	 0 	 1
596997785 	 0 	 2
902174090 	 17 	 1
2558487041 	 24 	 49
1470368916 	 1 	 3
2913052311 	 1 	 2
614560967 	 0 	 1
2787609235 	 0 	 3
2453721122 	 1 	 0
2477228716 	 4 	 5
535782808 	 238 	 0
2398588146 	 89 	 770
1547877469 	 7 	 2
2783635658 	 1 	 2
2350730738 	 1 	 14
1970237450 	 2 	 0
2798391001 	 9 	 0
243005771 	 0 	 1
2450678771 	 21 	 7
1914809316 	 2 	 3
2796884009 	 0 	 5
2973701782 	 5 	 0
2916278961 	 5 	 6
282714070 	 46 	 148
556961842 	 46 	 4
1973668700 	 0 	 4
1390954633 	 1 	 4
739036950 	 0 	 1
792266816 	 2 	 17
1049176771 	 35 	 16
1976845832 	 3 	 1
559981785 	 2 	 11
1263298747 	 0 	 1
1581591648 	 0 	 6
3080447771 	 21 	 43
521973333 	 139 	 36
2208734187 	 0 	 1
3041296181 	 17 	 8
2984196306 	 26 	 0
853680248 	 0 	 7
24119941 	 0 	 1
848477466 	 1 	 6
2504176853 	 4 	 5
937718629 	 2 	 50
2450049327 	 1 	 2
1649364930 	 0 	 2
1209338516 	 0 	 1
2711324962 	 29 	 8
2411867347 	 1 	 1
2728410496 	 3 	 5
3103974586 	 0 	 1
2214370056 	 1 	 1
2729322442 	 10 	 0
213224067 	 2 	 46
1962370682 	 1 	 0
2471433206 	 1 	 0
2997829471 	 4 	 10
1012898467 	 2 	 3
960362467 	 1 	 1
2571265373 	 0 	 2
438551314 	 3 	 5
282172973 	 1 	 10
2308526710 	 2 	 2
2515451115 	 0 	 13
1862287712 	 1 	 1
2929084230 	 0 	 71
2883221745 	 1 	 0
83601697 	 5 	 0
1932772260 	 0 	 1
2412209312 	 2 	 10
1596342570 	 10 	 2
